ID,Name,Email,Phone,Balance,Status,Tier
e2f7f72d-ed9a-44a8-a98a-beffd99f7aeb,Donald Walker,donald.walker285@example.com,+61 104932331,10296.76,suspended,Silver
a53a2025-0803-48f6-aa1d-cfa33521e071,Janet Nguyen,janet.nguyen291@hotmail.com,+44 460261646,8821.42,active,Gold
494b1261-cc77-4ae8-8940-f1c8a076a116,Donald Coleman,donald.coleman593@gmail.com,+44 570063521,40921.32,suspended,Bronze
84f59ebc-371b-493d-9064-fcaee3ccf5b7,Deborah Cox,deborah.cox943@outlook.com,+1 459885406,38249.35,active,Bronze
9a887418-f25e-4184-a707-004caf33138a,Karen Jackson,karen.jackson590@gmail.com,+254 737694559,46507.37,active,Gold
75bc8687-7793-45fa-b971-5fd68ce28588,Linda Brooks,linda.brooks417@outlook.com,+44 848004109,35209.57,active,Gold
31fc17e3-babe-4411-9177-9587d0916a13,Pamela Reed,pamela.reed476@hotmail.com,+234 534333593,13222.29,active,Gold
651180fb-91b4-4146-9d77-701bc5f64b42,Carter Lewis,carter.lewis829@hotmail.com,+91 868057366,36222.89,suspended,Bronze
7c364b27-7d48-4eb5-ba13-7c46ea7f1833,Amanda Jordan,amanda.jordan154@outlook.com,+254 756049262,15258.02,active,Silver
9160c004-0d7a-444d-b238-4d11aa2f83ed,Lisa Martinez,lisa.martinez196@protonmail.com,+233 215848180,26493.75,suspended,Platinum
54c857e9-33a4-41dd-9215-41970696ed3b,Christian Miller,christian.miller15@protonmail.com,+27 311788768,36828.61,active,Gold
f14fed60-4385-4050-a3b6-5c95ac8880e7,Noah Howard,noah.howard201@yahoo.com,+233 703934586,38047.04,active,Bronze
891633f6-1edb-4ba6-b1d8-0469d4d4407a,Edward Phillips,edward.phillips39@icloud.com,+233 910062092,41821.11,active,Platinum
56bd4b02-ad53-4bcf-96f6-42950df885f1,Kevin Howard,kevin.howard279@protonmail.com,+44 311697177,48960.46,frozen,Silver
aaf0a16f-adde-4acc-b152-6e577238443b,Sharon Chavez,sharon.chavez577@gmail.com,+254 962902742,4502.85,active,Gold
2a014062-7e98-43d2-8e5a-2a2abfc47aad,Brenda King,brenda.king382@protonmail.com,+234 906724277,30899.74,active,Gold
ee309e95-e6e6-4a2e-ba38-504f473d6a73,Betty Hill,betty.hill714@outlook.com,+44 930860654,43730,frozen,Platinum
51fb1950-8bae-4dc1-86f1-5e0141ea5a10,Lisa Peterson,lisa.peterson451@icloud.com,+971 276135666,4347.59,active,Silver
2918c5b9-8da4-4305-8f8c-061ac6b2e2e1,Thomas Rivera,thomas.rivera147@gmail.com,+234 581793386,46739.34,active,Gold
79ea5b63-c5ce-4e09-8bfd-4a88c797b47e,Elijah Johnson,elijah.johnson315@protonmail.com,+254 205102775,22396.99,active,Silver
7801729c-d904-42d3-8fa5-53e8073d1466,Joyce Garcia,joyce.garcia818@outlook.com,+234 860367268,20350.61,active,Platinum
c85fcf59-0048-49bc-8014-a1d352029188,George Reynolds,george.reynolds261@outlook.com,+971 330227301,1763.3,active,Gold
acbd8354-6868-44d1-b1ee-b2177bdde9a0,Martha Peterson,martha.peterson365@protonmail.com,+44 312908908,13084.07,active,Platinum
1905953e-7aaa-41a3-9738-af5912efec5b,Mary Cox,mary.cox45@hotmail.com,+1 419302202,20787.59,suspended,Bronze
e1f82db3-192e-4114-95e9-aba0f311a6ac,Gary Ross,gary.ross711@gmail.com,+91 724632769,24950.81,active,Platinum
a487fb26-e414-4c63-919c-b8251f22552b,Barbara Jenkins,barbara.jenkins85@icloud.com,+233 596220459,46100.55,active,Platinum
7d46d492-1aa9-4931-a2aa-6097226d62ec,Carter Garcia,carter.garcia378@protonmail.com,+254 618969391,35545.29,suspended,Platinum
c756f65a-2d3a-45db-a5e2-6805ac572584,Zachary Phillips,zachary.phillips903@example.com,+44 298644390,19830.94,active,Gold
c6c2afc2-f041-4910-958d-0ef81e7515fa,Ann Nguyen,ann.nguyen191@protonmail.com,+1 941229064,44611.8,active,Silver
53236456-7df4-4c18-9603-7a4d95363393,Elizabeth Wilson,elizabeth.wilson763@example.com,+971 976057311,39615.99,active,Bronze
ea202938-6552-40ca-9af6-a949f6f9b6c0,John Wallace,john.wallace154@outlook.com,+234 664405518,34445.15,active,Silver
5a8b0172-d115-48b5-b345-0133ada7fca2,Zachary Rogers,zachary.rogers29@protonmail.com,+234 729754070,24501.46,active,Platinum
64c3a4a5-9908-418f-b52f-f02f1be5f693,Donna Patterson,donna.patterson598@outlook.com,+254 338881969,24608.45,active,Platinum
ea2b62f2-3126-4a59-8f3f-0aaf3b066b41,Joyce Thomas,joyce.thomas644@protonmail.com,+44 676779904,6687,active,Gold
dde7fe31-8263-4fdb-bac3-20e0b5269016,Ruth Wallace,ruth.wallace510@gmail.com,+971 644695431,12459.99,active,Gold
20be15cd-a117-47bd-a3f0-7c6f51efe917,Sarah Reynolds,sarah.reynolds621@gmail.com,+234 857865843,22054.66,active,Platinum
8e89f1d8-8483-485f-a32d-c1f8f6a8a63e,Betty Jackson,betty.jackson913@icloud.com,+61 762012985,14281.25,suspended,Bronze
7346eed2-5285-40e3-9cdc-d90f0d8641f2,Ryan Butler,ryan.butler604@example.com,+233 508840776,16865,suspended,Gold
8cc25260-ab1d-40e9-afbd-9ae6749f84da,Joseph Reed,joseph.reed848@hotmail.com,+44 739694202,34914.63,active,Silver
2ae1ace3-0287-4a13-81af-04186bd4129c,Mason Nelson,mason.nelson949@gmail.com,+61 459374626,37264.17,active,Bronze
a100b3c2-ff32-4ca7-82bd-ff8b8dc36101,Matthew Wilson,matthew.wilson315@hotmail.com,+234 434965665,38288.89,frozen,Bronze
b2a337bf-fba6-4078-9601-1150ad53460b,Dylan Rogers,dylan.rogers845@outlook.com,+254 181369639,18090.53,suspended,Gold
3aa0695a-f9b5-4314-9b7c-4ad49682c94a,Sarah Henderson,sarah.henderson402@example.com,+234 919327568,40412.1,active,Bronze
e9e98676-3eb2-490d-850d-7f677733a4e0,Betty Flores,betty.flores541@hotmail.com,+91 313371274,23835.77,frozen,Bronze
b1fd3edc-600c-4e9b-aeac-71366235eaef,Liam Turner,liam.turner181@yahoo.com,+61 271396402,21009.46,suspended,Gold
144a4450-2cdc-4670-a385-eea345a860b0,Sarah Taylor,sarah.taylor66@hotmail.com,+971 476459083,23382.13,frozen,Silver
184bce50-6164-403e-9952-1a7926cac13d,Thomas Nelson,thomas.nelson789@outlook.com,+61 720564533,22775.5,suspended,Gold
1f55b99e-02e0-4e17-837f-a3969441e578,Patricia Smith,patricia.smith110@protonmail.com,+234 385237563,45506.46,active,Platinum
eeb8ab27-ac7c-43a4-b2cb-e508612da38d,Sharon Mitchell,sharon.mitchell93@hotmail.com,+61 446404486,41184.96,frozen,Bronze
25fa2af5-6b39-4151-b05f-05c4b6ccf3e2,Patricia Jones,patricia.jones357@hotmail.com,+971 932167770,18815.62,active,Platinum
625f66e6-55a2-4fca-8a55-7cc2759c4c1c,Carol Hughes,carol.hughes221@icloud.com,+234 677567940,49070.44,active,Silver
be0371d1-b87c-4411-8376-18dbaf56294b,Sharon Wood,sharon.wood220@example.com,+61 344334415,4994.21,active,Platinum
e8cb1e6a-3d38-4ede-9f70-c0a9d7f44a5a,Pamela Hill,pamela.hill858@yahoo.com,+44 570890924,9012.03,active,Bronze
9a8cabd6-ee9c-4ec9-86ae-f702dc56d358,Karen Scott,karen.scott211@gmail.com,+254 641837233,6449.98,suspended,Gold
20a188f8-aeaf-4fc0-81f4-4d2f965cc6f0,Joshua Nguyen,joshua.nguyen547@gmail.com,+971 288529767,30797.13,suspended,Gold
aaa1086e-29e6-47c1-afa9-0dc6279b9468,George Thompson,george.thompson504@protonmail.com,+44 790634519,39465.96,active,Platinum
3140fa50-1ccd-4de9-828b-147e84e1eb50,Kenneth Taylor,kenneth.taylor796@example.com,+233 990177280,48931.87,suspended,Platinum
e794723c-5c45-4412-80a7-ca82dfe23d7e,Joyce Wilson,joyce.wilson325@outlook.com,+233 796131631,44367.64,active,Gold
b99765bf-3477-45a4-b11b-c2f2f43a5b11,Nancy Moore,nancy.moore932@gmail.com,+61 172285029,16557.06,frozen,Silver
d2bb61fd-df8f-4e93-a4a7-13ca1723e8a2,Lisa Phillips,lisa.phillips459@hotmail.com,+1 599024565,11212.82,active,Bronze
822ba9c9-a6c5-46b3-ab10-9627e0d5300a,Patrick Alexander,patrick.alexander809@yahoo.com,+234 431350020,14100.13,active,Silver
6722aa94-3c2c-44aa-8a90-ccbe69f85106,Jonathan Henderson,jonathan.henderson373@protonmail.com,+254 421510612,9181.91,suspended,Bronze
dfcb0018-015f-4e70-9cce-71815540453f,Barbara Young,barbara.young576@gmail.com,+91 867439121,22648.94,active,Gold
23e7afc8-67d6-4133-b511-9d8b96bd6d80,Elizabeth Cox,elizabeth.cox618@hotmail.com,+233 608490755,15337.7,frozen,Silver
a9c8623f-b082-4d89-a63c-7d2c3b419d61,Richard Davis,richard.davis298@protonmail.com,+971 193819291,29781.45,active,Platinum
1bf8dca2-936f-4eeb-a4af-c8cf2db9e2ec,Gregory Young,gregory.young283@gmail.com,+971 251542326,25737.18,active,Gold
58379ebb-1b5f-4949-b21a-36aa6754fbbc,Carol Torres,carol.torres861@outlook.com,+971 225248722,17848.92,active,Gold
42f1dc06-fd29-40ba-974a-a2c1e01155d0,Christian Williams,christian.williams587@yahoo.com,+233 189621029,5820.6,active,Gold
42c7f2f2-e55c-4248-8a5e-72f1d57be6c8,Henry Baker,henry.baker235@example.com,+233 915369188,41872.63,active,Gold
8c0dbef2-8d25-453c-b61f-ac9ad455d501,Sandra Davis,sandra.davis244@icloud.com,+61 160619195,3804.67,active,Bronze
081751d8-70d4-45fc-850d-5e148b31d921,Sandra Long,sandra.long961@hotmail.com,+44 375401377,39050.07,active,Platinum
b736b699-f89b-4294-8d4b-2591990abaff,Patricia Ramirez,patricia.ramirez184@yahoo.com,+44 584064113,8454.35,active,Bronze
642cfc70-a45d-4934-a6a2-e2f7721f5a9f,Carter Miller,carter.miller786@hotmail.com,+1 490621476,22824.26,active,Gold
a1216269-c355-42ce-af8a-8ee848aa72a5,Laura Evans,laura.evans424@hotmail.com,+91 757895652,40796.13,active,Platinum
80741747-31c3-4455-96e9-0a51f7dc6637,Christopher Ramirez,christopher.ramirez891@gmail.com,+44 614184260,46018.65,active,Gold
b14df4b6-3cb9-4c3e-86d7-dfbe589a987b,Cynthia Brown,cynthia.brown765@hotmail.com,+91 512649902,47053.84,active,Platinum
12f90494-2189-41b1-a4ed-c852c237920b,Jessica Jones,jessica.jones26@icloud.com,+27 748412940,24608.68,active,Silver
f995ebb5-daea-4a49-9e3f-71e1083ad2a3,Paul Hall,paul.hall178@hotmail.com,+234 633254948,2848.04,active,Bronze
4284ae7c-e309-4dfe-b373-f767ad456ee1,Susan Phillips,susan.phillips804@gmail.com,+27 498730412,46216.51,active,Platinum
f21f4437-f337-4ba9-bec9-a59ccbfdb9c0,Sharon Green,sharon.green841@gmail.com,+1 597667314,3918.58,frozen,Silver
e497a4b1-1375-4614-8372-bcf1b27f955d,Samuel Baker,samuel.baker1@outlook.com,+91 325577952,1195.76,active,Platinum
9515c7ae-1e96-4842-a70e-cb88700e6906,Zachary Torres,zachary.torres661@outlook.com,+1 765751204,1461.16,active,Silver
35a54dd8-5792-430c-acc2-628761eb632d,Jessica West,jessica.west714@protonmail.com,+27 743965337,31144.2,active,Platinum
22129ae8-1391-4397-8ed8-11a9fd25ec94,Dennis Cruz,dennis.cruz67@icloud.com,+971 598364605,8248.13,active,Platinum
b8c785ef-35f0-45d8-a3ab-30d2981e5677,Susan Hughes,susan.hughes985@protonmail.com,+233 416628470,48746.12,active,Silver
0cac2ad2-919c-4dec-8984-8af06a29f7bb,Frances King,frances.king274@outlook.com,+27 843836446,18949.27,active,Gold
596f0bd1-17f6-484d-9a6b-a3bebd98021c,Raymond Hall,raymond.hall352@icloud.com,+91 589317845,44036.49,frozen,Bronze
0c996fc3-036b-4427-998a-bf17185f57a9,Kenneth Gray,kenneth.gray378@gmail.com,+234 891466079,24420.31,active,Gold
62f2459f-fce9-4fda-a5a5-1bbb7c6e69a6,Samuel Campbell,samuel.campbell928@outlook.com,+61 121189025,20172.27,active,Platinum
93d96dc8-5f53-4127-bec6-5261fa199935,Helen Walker,helen.walker925@gmail.com,+233 512730153,5948.49,suspended,Platinum
fbe7287f-ad85-48a5-b4e0-b35198726ad0,Jennifer Reed,jennifer.reed581@gmail.com,+61 663163359,12033.28,active,Silver
2e3220f0-2d77-4919-a7ee-61edf5ee5b3e,Brian Powell,brian.powell500@gmail.com,+234 686100095,20315.77,active,Silver
daebc195-3dc9-4a1b-a7e7-ea4e20d5f3fb,Diane Ortiz,diane.ortiz790@icloud.com,+234 427112522,12184.63,active,Bronze
8f044ac4-188f-4766-a752-7d80a830123b,Karen Fisher,karen.fisher347@icloud.com,+91 918842851,43859.98,active,Platinum
7c5b18c2-0cef-49f2-89f9-20365ac68a62,Frances Hill,frances.hill187@yahoo.com,+61 562055560,46800.53,active,Platinum
a252fe49-ebac-4177-801d-3e1a8bb68660,Christopher Lewis,christopher.lewis325@outlook.com,+27 648136278,47932.43,active,Gold
0888f4ad-3218-4e1a-b124-1f741ed108b5,Donna Perez,donna.perez878@outlook.com,+27 684650262,44957.29,active,Gold
d9c414f8-22e1-4dc0-a466-cc8edb003e30,Jose Robinson,jose.robinson678@yahoo.com,+234 546617200,12976.15,active,Bronze
4823c3d1-7718-4295-a745-16f76922b28a,Kevin Barnes,kevin.barnes28@gmail.com,+27 166209007,24005.67,active,Bronze
384a3d62-6ddc-44b7-ba0f-cc4e7e9e5af7,Tiffany Rivera,tiffany.rivera280@outlook.com,+44 615727620,2094.58,active,Platinum
5d0cfb23-898b-427d-8062-01c021d400bd,Noah Smith,noah.smith971@example.com,+233 539488979,22125.4,active,Platinum
b70bd691-346b-4e2e-a0f9-2809cdcc54f4,Sandra Cox,sandra.cox31@example.com,+1 407496238,2520.38,active,Gold
52028fb0-4bac-4d5f-aa10-ef8fa25f9047,Anna Reed,anna.reed644@protonmail.com,+254 275515658,21172.57,active,Silver
dc501760-cd2d-4aaa-8557-0f3f00c7d668,Brandon Long,brandon.long793@outlook.com,+91 375599310,5981.49,active,Bronze
e73e451a-6131-48ba-8ee1-0026d5fa301c,Gregory Evans,gregory.evans512@yahoo.com,+1 331026867,18984.81,active,Bronze
bacae3aa-a24a-40a2-8352-d78d24440d58,Kevin Lee,kevin.lee52@gmail.com,+254 355296280,6574.56,frozen,Bronze
b70d2529-f4cd-460a-9b36-887f8c37b159,Christine Anderson,christine.anderson247@protonmail.com,+91 817403432,31984.04,active,Bronze
30e786ee-46fa-460d-935d-9534d761ee1a,Thomas Cox,thomas.cox576@gmail.com,+971 719627334,8502.52,suspended,Bronze
55127738-1e8b-4a88-a3f9-841e64385f41,Carter Evans,carter.evans43@protonmail.com,+91 661935719,8315.04,active,Platinum
5697a785-252d-4fce-a87d-39e41879386a,Sharon Simmons,sharon.simmons679@yahoo.com,+44 895131734,8035.15,active,Silver
412143b2-4217-4b34-9bc8-415105c5bcc9,Shirley Bennett,shirley.bennett534@hotmail.com,+91 561434123,47898.19,active,Silver
ff038986-410d-46f1-80f8-e329fbb5b75a,Alexander Scott,alexander.scott417@protonmail.com,+1 213659031,20623.96,active,Platinum
909c2d89-da54-4022-a090-a44b115c2eda,Jason Hall,jason.hall888@protonmail.com,+61 978834907,18532.46,active,Gold
6f7a5a0b-d781-479d-827f-7f95637c9b6c,Diane Phillips,diane.phillips918@icloud.com,+233 538034601,48100.7,suspended,Platinum
e9c60c04-2c06-4709-afb7-415b0be5d6ca,Larry Williams,larry.williams601@gmail.com,+27 565021248,13976.99,active,Platinum
f4ec810c-0597-4c61-ad8b-2577a44c6c18,Deborah Hayes,deborah.hayes956@protonmail.com,+27 939542435,5409.22,active,Platinum
86e36d85-5bf6-48cc-b060-4862f865972b,Sandra Nguyen,sandra.nguyen482@hotmail.com,+233 316075330,4571.1,active,Platinum
1ddf0d68-5238-45ee-a15e-221328dfdf50,Jason Moore,jason.moore333@gmail.com,+234 294389289,38338.16,active,Gold
d5b9c5e6-b66c-4d8e-a135-20185ce99031,Ruth Evans,ruth.evans320@example.com,+254 435017909,340.72,frozen,Gold
2016feb2-5ae4-4700-a126-ae89d2db402d,Logan Ross,logan.ross270@icloud.com,+971 444334401,41908.22,frozen,Platinum
2119f3aa-7063-4c5e-8bcb-c12b12a4b044,Jose Morgan,jose.morgan884@outlook.com,+234 780774343,42923.37,frozen,Gold
4e16fbc9-890d-45ab-b64b-895e319885d5,Daniel Flores,daniel.flores586@protonmail.com,+27 809160041,6974.45,active,Silver
f7620139-ed55-4a2d-b0c0-862bdc3f7f14,Brandon Reynolds,brandon.reynolds483@icloud.com,+233 311624805,36764.58,active,Bronze
e8671e59-0b36-4153-a286-0c72140d0be5,Elizabeth Cooper,elizabeth.cooper502@hotmail.com,+27 800451389,48004.65,active,Gold
7440b9bd-85ed-4dd2-a248-46130c4e7be2,Barbara Bailey,barbara.bailey810@outlook.com,+254 232422267,2104.34,active,Gold
f34be7b0-6988-475c-935a-552829dab3e9,Betty Murphy,betty.murphy450@hotmail.com,+27 433059708,33915.13,active,Bronze
1891cbd3-cb72-4137-a37c-aeb80273664f,Benjamin Baker,benjamin.baker535@icloud.com,+61 958044573,18244,frozen,Silver
46cb9db6-46e4-4a5c-8bc6-c4bd6975e847,Lisa Rivera,lisa.rivera919@icloud.com,+44 332539456,29611.35,active,Gold
4f23a3f0-f32d-4214-ae8f-cdc9600a9a46,Jeffrey Cruz,jeffrey.cruz495@yahoo.com,+27 133886023,10315.98,active,Silver
cc445570-cb74-41ec-bb1c-7c8542b3f1f8,Anna Nelson,anna.nelson533@yahoo.com,+44 514984338,35400.25,active,Gold
4c438d31-ba58-4b5a-a5eb-43e59341c858,Eric Ortiz,eric.ortiz318@outlook.com,+971 794979065,7039.67,active,Bronze
a933ac67-c36f-4f5d-acb9-f4324ec09723,Lisa Evans,lisa.evans962@protonmail.com,+27 662159356,2762.43,active,Gold
cdadd7c0-fd2a-4831-b954-669380a67a87,Nancy Brooks,nancy.brooks822@icloud.com,+27 518125428,8282.42,active,Silver
a545de28-4018-4537-80a3-cdaa9c589d08,Sandra Reyes,sandra.reyes286@example.com,+971 862066632,31618.28,active,Silver
03f43ff7-6bc2-4155-834a-f9881acb6cfa,Rebecca Graham,rebecca.graham695@gmail.com,+233 423932310,16824.43,active,Bronze
cce8e322-4d87-4b15-b1c7-0754c3324115,Samuel Smith,samuel.smith632@icloud.com,+61 194676075,8048.96,active,Platinum
c135ca12-022e-4f79-8b18-fe792267a028,Justin Ross,justin.ross757@gmail.com,+44 879374077,35667.06,active,Silver
cbbb77d1-230a-4d9a-9316-ccbe23330a40,Andrew Ramos,andrew.ramos297@example.com,+233 844620651,41236.34,suspended,Silver
3106ee37-4379-4975-9b5c-e7f623f96f5f,Brian Bennett,brian.bennett917@hotmail.com,+254 198313593,2601.64,active,Bronze
4c278fec-d48c-4767-a4a5-a8ec00fd21a1,Jerry Cooper,jerry.cooper799@protonmail.com,+1 371183633,29069.1,active,Bronze
a9d61ce1-bd2f-4694-9c58-e15b9c68e814,Lisa Cole,lisa.cole394@hotmail.com,+27 165365528,15897.8,frozen,Platinum
1ec32018-be8e-4872-88d8-a91c06ca7516,Lisa Henderson,lisa.henderson887@hotmail.com,+233 207061785,559.7,active,Gold
7f32816a-4ede-4dc8-a342-694f7996580f,Ruth Nguyen,ruth.nguyen932@gmail.com,+61 721619704,21349.42,active,Bronze
5350e73c-8dea-4bdc-b530-88804699d1e6,Adam Clark,adam.clark301@yahoo.com,+254 658977045,33972.64,suspended,Bronze
3d555956-3b8f-4ded-9164-3f50fe9d7f7b,Laura Howard,laura.howard241@hotmail.com,+44 135851153,39389.34,frozen,Platinum
6e98fb65-4389-4054-8cfe-a8f31b2a6dba,Rebecca Miller,rebecca.miller422@protonmail.com,+61 342130052,42080.54,frozen,Bronze
4e90fc8b-010e-4fd9-9f81-66e346a41307,Edward Clark,edward.clark112@outlook.com,+1 327622139,27352.33,active,Platinum
6b4efd77-8a75-40aa-93eb-a4878b8a9006,Laura Coleman,laura.coleman623@yahoo.com,+27 868883565,24404.53,active,Silver
ccdcea38-a4ff-4698-85ae-4392cbb4df04,Zachary Walker,zachary.walker570@hotmail.com,+44 837927882,21127.52,active,Bronze
128b92a2-902a-4515-be39-b87f7de08511,Michael Reynolds,michael.reynolds423@example.com,+971 887813379,44406.7,active,Platinum
544c318d-6ee9-4939-a1e9-d587678b9af5,Ethan Jones,ethan.jones532@outlook.com,+971 370707197,26820.67,frozen,Platinum
a04cf982-fc26-480e-ab62-7a9ccbafe4a5,Eric Lee,eric.lee963@icloud.com,+91 731287589,29426.58,active,Silver
8a6a7bb0-2709-48f5-bb61-7c49bdcc2e40,Amanda Murphy,amanda.murphy25@outlook.com,+27 297106311,2548.58,active,Platinum
a489c7ec-d0e4-4bff-a97a-364e68110cf0,Samuel Campbell,samuel.campbell182@hotmail.com,+971 864593156,36826.3,active,Bronze
bf68c0d9-bfd0-432d-8fde-47deb5aaefb7,Noah Hernandez,noah.hernandez509@hotmail.com,+971 273814257,9720.75,active,Silver
0e016759-3a9e-4f06-b76b-34609281ae3d,Christine Edwards,christine.edwards728@yahoo.com,+233 304600584,33530.42,frozen,Silver
adbc33be-53bc-4154-ba44-b4b1507e3471,Tiffany Johnson,tiffany.johnson303@hotmail.com,+254 738572780,27207.63,active,Silver
5f5561c4-dfcb-49d6-9fbb-7666e0f24eb6,Gary James,gary.james979@outlook.com,+27 811093199,24861.16,suspended,Gold
d14bbdec-0bdf-4c7e-86d6-0be65a9d0699,George Rivera,george.rivera245@yahoo.com,+971 597947520,10704.01,active,Gold
798369c8-d330-4dd0-985e-30574a55b06c,Justin Roberts,justin.roberts96@outlook.com,+971 646016984,22914.81,active,Bronze
9238534f-5dc3-4095-8c8a-944ab1df60bb,Elijah Rogers,elijah.rogers709@icloud.com,+233 553062539,32446.06,active,Platinum
0bbc1c26-bee9-48e5-85a5-941083c7281f,Aaron Williams,aaron.williams130@outlook.com,+233 572719076,17903.27,active,Gold
f6f8794d-b4b2-48bd-bbbf-178297811d02,Nicholas Murphy,nicholas.murphy448@outlook.com,+233 630336262,7044.33,active,Gold
38884d25-ad08-469a-8a3f-1060259724f6,Aaron Bailey,aaron.bailey917@example.com,+233 408737715,16319.52,active,Platinum
affe58b9-c4a4-4518-904b-75636cf0733a,Michelle Morgan,michelle.morgan599@gmail.com,+233 616803452,36310.98,active,Platinum
b0e8a8ab-eff2-4854-8f04-71664673e270,Christopher Cook,christopher.cook995@protonmail.com,+234 619115664,44029.63,active,Silver
cbd1bca7-82a6-4e90-91a6-3e7e4fc33104,Patrick Baker,patrick.baker594@outlook.com,+1 156769430,45057.59,frozen,Silver
a6ec398e-887f-4fc6-a02e-2fb3bbb4a937,John Reynolds,john.reynolds668@gmail.com,+234 488260605,31539.23,frozen,Gold
24d01b67-69d5-40d6-9d8c-ad26d3b81c9c,Kevin Young,kevin.young27@protonmail.com,+91 158346633,44153.68,suspended,Platinum
383bddf5-7560-4dda-8422-ec38664dd33a,Steven Price,steven.price539@outlook.com,+254 826332773,13281.31,active,Gold
1353377b-f4f1-4ca7-83f0-8193238a93ea,Aaron Allen,aaron.allen828@icloud.com,+61 400406965,43954.74,active,Bronze
9eed7c28-5c12-4284-a74b-660e515924ce,Tiffany Sullivan,tiffany.sullivan288@gmail.com,+234 930872673,5890.86,active,Platinum
866d8ef8-c13a-435f-b43b-70b7b524df79,Matthew Myers,matthew.myers943@gmail.com,+233 573594242,33880.58,active,Bronze
68d2a172-2bae-45a3-8cbf-4f245fb943bf,Deborah Hernandez,deborah.hernandez656@yahoo.com,+91 248621924,29926.51,active,Gold
915c5b32-ea2f-4df9-b79f-e29afb4e6fea,Kevin Jackson,kevin.jackson677@gmail.com,+61 921804234,23741.25,frozen,Gold
fea84122-21a1-445e-9f69-0a483ac0571b,Oliver King,oliver.king606@protonmail.com,+971 896573340,30607.42,suspended,Bronze
ca208c11-fb9e-463f-9efd-d1712e0d7087,Deborah Clark,deborah.clark157@hotmail.com,+234 350948487,8307.62,active,Gold
e9bd66d3-1083-41b0-a19b-6c8c73aa6ab0,Robert Sanders,robert.sanders244@gmail.com,+234 305492436,1183.63,active,Platinum
37c26e75-61ed-4040-a957-fc081b029968,Mary Barnes,mary.barnes644@icloud.com,+233 899875157,48531.76,active,Bronze
02a0e4d3-422f-4dfd-8eaf-755a89c7f240,Joseph Adams,joseph.adams365@hotmail.com,+1 315801560,793.67,active,Silver
a5f15ef3-9339-4546-9015-9f74b1ac32a0,Andrew King,andrew.king713@protonmail.com,+61 895783782,28691.95,active,Gold
933dcda4-9124-4dab-8726-7e7ca00f88b2,Virginia Clark,virginia.clark540@example.com,+233 186309871,11814.32,active,Platinum
5d47aee0-c40a-48fc-b32a-8315f8bbe1f5,Betty Morris,betty.morris288@outlook.com,+44 324148503,45714.1,active,Gold
be8b0f47-fbef-4cd4-95ad-10af0448b85b,Anna Long,anna.long405@yahoo.com,+234 279215277,4069.88,active,Bronze
a227446e-1c3f-42ce-8094-b63f66cadd96,Sarah Ross,sarah.ross727@yahoo.com,+44 141599671,28035.37,frozen,Platinum
91df239c-a3ea-44d8-ae98-482451890bcc,Aaron Fisher,aaron.fisher979@outlook.com,+44 300597098,49974.43,active,Gold
1892801b-ceff-4af1-9483-94ad38f1e7a1,Liam Barnes,liam.barnes493@gmail.com,+234 364417212,42050.48,suspended,Platinum
24c1db32-7e8f-4a5c-9e1e-4034fa719a45,Elijah Collins,elijah.collins916@example.com,+971 773987576,26999.43,active,Gold
2f645711-d062-4a4a-9c86-ed88d918ccf5,Justin Smith,justin.smith588@example.com,+61 858053250,2062.15,active,Platinum
3d0d50cb-976b-4d2b-b3b5-ef76f90f97a9,Larry Richardson,larry.richardson665@outlook.com,+91 784162801,35310.65,active,Platinum
7c54a34b-5f15-4b29-ad8d-e0b961177c9b,Jessica Hill,jessica.hill355@hotmail.com,+91 467617896,2369.64,active,Platinum
d01c2bc4-abd6-4b0a-8792-6bda696e5b4e,Christine Patterson,christine.patterson288@example.com,+971 439064830,43008,active,Bronze
867115a2-cd02-45e3-8d57-0b1f6f972a2d,Karen Brooks,karen.brooks795@hotmail.com,+1 512848729,30811.32,suspended,Gold
7465b978-bce7-48ec-996a-fc27010874fa,Rebecca Lewis,rebecca.lewis533@yahoo.com,+91 802630756,30746.67,suspended,Silver
77acb5e6-bbde-49de-9754-77d0cef9eba6,Zachary Cruz,zachary.cruz182@outlook.com,+91 978572951,22484.11,active,Bronze
f9797542-3da4-49fc-b0f0-436c0858e026,Patricia Hill,patricia.hill18@example.com,+254 503388456,17556.47,active,Platinum
1099f758-ce79-4057-92f7-0cad6f2bd489,Timothy Moore,timothy.moore393@outlook.com,+233 473472341,11902.36,active,Bronze
55b28984-6a3d-4265-ac4c-f448e30dab3b,Joshua Foster,joshua.foster468@protonmail.com,+971 823319300,44511.62,active,Platinum
eb631b60-ccb3-4c7d-a5d4-4720c0957264,Zachary Bailey,zachary.bailey594@gmail.com,+234 661025627,25532.5,suspended,Bronze
28e48b58-5b7b-4e39-9d94-931c5e8b9a0b,Eric Wright,eric.wright572@hotmail.com,+44 604502364,31345.57,active,Platinum
9eb280d6-e41c-484a-8895-3ef93fd52484,Christine Cruz,christine.cruz707@outlook.com,+91 489138936,36949.28,active,Bronze
01543e76-ecb4-4ca9-809a-1a3ffa37e76a,David Robinson,david.robinson736@outlook.com,+44 689370668,32634.26,active,Platinum
a4d950e6-ae11-4645-859a-b6ab89cf2778,Mark West,mark.west506@example.com,+61 659338886,14865.24,active,Platinum
